0.12121329,0.060271997,-0.074244626,0.49662444,0.9757839,-3.10314
-0.014073535,0.07501296,-0.27013743,-1.7467222,0.32905585,0.21623875
-0.0111358985,-0.2110692,-0.11879441,-0.12014632,-0.2620005,0.6686972
-0.08729154,-0.22908403,-0.02651777,0.511845,0.23075917,1.2445446
0.0964564,-0.011479241,0.018718105,0.7764494,-0.37908086,-0.27055308
-0.008883438,0.1809391,0.20078743,1.1387595,0.0525847,0.024914214
0.19482462,1.0655023,-0.014993074,-0.964454,1.9014068,-4.2758765
0.16187511,-0.3511629,-0.20257363,-2.40625,-3.1366825,-0.8119123
-0.0058244816,0.067804106,-0.1485231,1.0121492,0.08791061,0.5504969
-0.22958364,0.024918025,-0.07416979,-1.6038765,-0.7092922,3.6772847
0.26369587,-0.012917651,-0.05588633,-0.67774385,0.32809818,-0.4324429
0.066346906,-0.0024015068,-0.13722114,1.042472,-0.17981412,1.3733927
0.003401481,-0.095797606,-0.32427254,-0.3096439,0.5612764,0.8771356
0.07600844,0.03535438,-0.06033433,-0.6591342,-2.1679437,-1.1629522
-0.66652507,0.15602703,-0.61510575,-0.51298463,-0.5687312,-4.141796
0.3115367,0.3050462,0.33314705,1.7223287,2.1435673,-1.5022957
-0.04241149,0.10944501,-0.02357246,-0.38660258,-1.2234423,-0.5703435
0.3273053,0.49765614,-0.23247926,1.8417358,1.6159136,-1.0128121
0.17650127,0.11416227,-0.119954,-1.9839765,1.0827025,1.244084
-0.16709647,-0.004540887,0.30083305,2.194974,-2.5572872,0.10037709
-0.16407049,-0.03851229,-0.010890732,-3.8846605,0.39210954,0.78132164
0.18842964,-0.080401644,0.8862925,-3.3999553,-1.3751851,-3.1673484
-0.13828668,0.5001663,0.52187043,6.1428466,0.99844205,2.6610663
0.27964798,-0.0053313626,-0.18911213,-0.9237436,1.4918053,0.03897963
0.29024112,-0.30449235,0.186413,-0.047035683,-1.7056192,-0.3112502
0.3560775,0.08245953,0.14176512,-5.3781457,2.4026735,-1.7401284
-0.09857989,0.0108103,-0.15770261,-0.8427818,0.43731648,0.35470304
0.055562943,0.09417855,0.10287617,0.22710139,0.343606,1.0343552
-0.20145537,-0.008699257,-0.04928423,-2.722977,-0.2812155,0.830778
-1.2693534,-2.2441554,0.60353875,0.6769028,-1.2619724,1.1529988
-0.04515346,0.11854197,0.036451325,0.19354272,0.5852226,-0.09583366
0.6004757,-0.7977546,0.06360686,1.7175481,-0.08021282,0.33394983
0.11306585,0.07326974,-0.024513463,0.08297247,-2.6377769,-0.15755028
0.043547355,-0.08907741,0.1349294,-1.689849,1.676523,-0.83219177
-0.03001182,0.09591039,0.21268386,-2.7468703,-2.9109378,4.4816346
0.06624322,0.08695097,0.0247596,2.3163035,2.3401659,0.050029844
-0.04853276,-0.2077019,0.023980837,0.8866232,0.65481085,-0.5489184
0.011879517,0.12213577,0.021964679,0.06964145,-1.763312,0.62942886
0.026395617,0.13001846,-0.012828211,1.0319054,-0.58658797,-0.25997084
0.07457936,-0.07567153,-0.0962026,-1.1571842,0.7724605,2.7796128
-0.0071895313,0.07950498,0.048860397,0.06628745,-0.6723013,-0.02099185
0.0009383332,0.068525,-0.15362152,0.8974338,1.8715822,0.46631336
-0.004564792,-0.0410079,-0.025111958,0.31592593,0.38270226,-0.06548751
-0.108486205,0.032048233,-0.19015907,-0.8383775,-1.8730688,-1.4918151
-0.0721264,0.6050556,-0.042752713,-1.3468957,-2.4774928,-0.14438753
0.12678418,-0.030914454,0.13598768,0.7860493,2.052603,-0.051773522
0.111158505,0.19297774,-0.24362136,1.2396295,-1.3505921,-1.746289
-0.19576703,0.009012745,0.10519461,-1.5203655,-1.0246878,0.054833353
-0.79346764,0.2205941,-0.26160634,-4.170956,2.2666755,3.3480818
0.27827626,-0.055311292,0.070102826,0.7742311,-1.7891878,1.418111
0.32216343,-0.4701209,0.3667846,2.4996448,-2.8433518,-3.4069571
0.44276765,-0.0028160291,0.15130499,3.2131014,-1.8948648,0.06932133
0.011006825,0.112937376,0.043012362,3.6092172,2.1931438,1.3686025
-0.30454817,0.09823583,-0.11343736,1.0735474,-1.2572666,-1.2070087
0.09740361,-0.13254948,-0.09077692,-0.8488262,2.3013752,-0.64072806
-0.07926982,-0.6374558,-0.23303512,-1.2818712,0.24662676,0.14561577
-0.15522468,0.03646937,-0.043508627,-1.1154908,0.5713785,0.41463622
