-0.0016866575,0.09069569,0.04602647,2.1299195,-1.8486811,2.4332728
-0.013713112,0.052765623,-0.0153990965,0.74346435,-2.4007373,1.2451196
0.2815713,0.31830487,0.5226696,-0.3737393,3.476956,-1.756251
-0.05572818,-0.043176223,-0.023218894,-1.2132483,0.9203291,-1.4625319
0.053774297,0.047046408,0.045764595,-1.767502,-0.33827356,0.11282675
-0.299771,-0.12568645,0.23059969,2.2764385,-0.7722865,-3.2034636
-0.066257164,-0.006258787,-0.02391601,0.3939809,-0.5185164,1.5323067
-0.09688738,0.1426592,-0.11413365,-1.5552443,0.35687152,-0.7164698
0.123538375,0.1544072,0.0003826561,0.81469715,0.23959532,5.136272
0.14568983,0.08837962,-0.40417746,-1.7564156,0.8606723,-0.07577373
0.3599173,0.08256687,-0.3857675,1.1087455,-2.6424649,-2.731991
-0.114733055,0.07554025,0.07634824,-0.043810714,-3.7844424,-0.7406719
-0.10518889,0.27450535,-0.012159879,-1.11498,-1.4254584,2.359609
0.28973597,-0.1340808,0.12642889,-0.08102623,-1.40414,0.43666607
-0.13417062,-0.044457078,0.1538232,2.6520033,0.2374033,-1.1291857
-0.016814115,0.14974666,-0.05580772,-0.8944568,-0.33118165,-4.0841804
-2.4447112,-0.26069388,-2.1135435,-1.6569383,3.656021,-0.3450454
-0.07892298,-0.25062993,-0.1374811,0.46887684,-0.038864214,-0.6966365
0.1691602,-0.105593875,-0.13958287,-0.38906354,-2.6745594,2.001665
-0.015334856,0.06600684,0.10920177,0.10844767,-0.6780388,-1.2590005
0.20581077,-0.09167541,-0.024998337,0.11892844,0.2986878,-4.0370717
0.5901967,0.83659476,0.09029215,-4.271669,1.1720474,3.084336
0.16983575,-0.101096265,-0.35699633,0.80042756,0.1304094,0.9344617
0.14252207,-0.10880691,-0.17628138,0.1629748,1.5809915,2.3159935
0.07833315,0.039162796,0.003863718,-0.23531814,-0.9992585,-2.6331153
-0.063677765,-0.08346412,-0.05919718,-1.4503891,-0.940969,0.9470293
0.34703538,-0.7665832,-0.45737877,-5.580354,3.7744765,2.491819
0.14676529,0.06400435,0.07864499,0.34090722,0.43776515,1.0461519
-0.08168961,0.002659422,-0.013814124,-0.42845497,-0.8516384,-3.2057216
0.19254704,-0.05045707,0.18845063,1.7114022,2.4258246,1.5145174
0.04310511,-0.084968425,-0.11741388,1.1013271,-0.77115834,-0.08274216
-0.13542779,0.049932927,-0.18763761,-0.48995307,0.4753701,0.5737933
0.4665429,0.2165797,-0.055744447,2.274059,-0.3975127,-0.65012056
-0.023762695,-0.3269934,0.02110945,-0.29479003,0.25486216,2.0151963
-0.11567997,-0.042595483,-0.11225244,-1.8429133,-0.8146202,0.87054944
-0.6270632,0.44264734,-1.0483038,0.07385809,0.2918746,-4.229596
0.00957976,-0.05873777,0.10184737,-0.82664454,0.2992941,-0.9891095
-0.024083132,0.216594,0.20524794,0.8178264,-0.98014617,0.58448094
0.094340526,-0.17396742,-0.07210245,-1.5738739,-1.1239451,0.5518619
0.21224321,0.10358648,0.10782885,0.33810186,-0.049908984,-0.00577783
0.09241525,0.0945893,-0.10408822,-0.42830196,1.2469839,-0.50502306
-0.013098227,-0.231029,-0.078277014,2.0980847,1.2647861,-0.055924185
-0.2156315,0.19395821,0.1757417,-0.5137985,-1.0715003,2.051669
0.3194933,-0.30194604,0.089014016,-0.800625,-1.0184684,0.7823697
0.13130076,0.036265448,0.17306362,1.3633668,-1.3611163,1.1118246
0.2508039,0.10708933,0.13159476,-3.1992595,1.2154154,-1.7474076
0.0023863274,0.1483674,0.3774298,-0.23795831,-3.2167296,1.3061112
-0.08233086,0.043334592,0.016521472,0.4131944,1.0855026,-0.4583146
0.058887143,-0.26373163,0.13950501,1.8119173,1.3649516,-0.11412779
0.03163495,0.12386468,0.07821689,0.99670506,-0.9339375,0.24236871
0.01869395,0.4550674,-0.11160569,2.5336144,4.202392,1.398824
-0.6943751,0.38121086,-0.6822713,2.179467,-2.1095805,-1.4055321
0.6333563,0.060533058,-0.25586465,1.7119154,-0.55591923,2.4519784
0.06753589,0.18522242,-0.124753,0.33335048,-3.3941102,-2.3427382
0.11162806,-0.038704526,0.11457453,-0.6168729,0.5390922,1.0681845
-0.24220252,-0.09956365,0.10731905,3.6943614,1.8274542,-3.7304785
-0.21509673,-0.10024612,-0.18672065,-2.6987484,-0.85125864,0.3030953
-0.08551092,0.17913154,0.03168146,1.0091249,2.035969,1.5680683
0.1100602,0.11589289,0.5302997,1.2757107,-1.3183215,0.41066056
0.6616582,0.95304286,0.71887064,-3.454606,1.7524823,-3.915562
-0.077875875,0.11633397,-0.00083555665,0.80403554,-0.09868559,-2.061568
-0.1867525,-0.12670657,-0.04692206,-1.5518197,-2.620796,-2.7954912
1.3672338,0.473634,-0.12885383,-3.783268,-1.6804155,-5.152731
0.114923894,0.13447219,0.118564986,-0.49144688,0.56426984,-0.19598198
0.50576454,0.5199958,0.07752051,1.5340121,-1.8409846,6.4080596
-0.009775982,-0.031748008,-0.1558866,-1.5151579,0.7842899,3.4969978
-0.22095288,-0.17848659,0.06770822,0.30800253,-0.012990426,1.5664477
0.008557064,0.10564161,0.115465805,1.3324192,0.46907976,-1.0391347
-0.033440597,0.37841895,-0.15936941,0.5348787,3.2078695,-0.87964016
-0.24310516,-0.33103758,0.062808685,-2.044478,-4.564452,-5.4806423
0.067457795,0.38657662,0.16026111,2.9292166,-0.10248785,-2.2370179
-0.03460899,-0.020176169,-0.087121606,-0.76423,0.83147097,-0.899945
