-0.032516137,0.4046269,-0.146648,-5.9025235,-1.3925381,-1.3422941
-0.17418464,0.11859818,0.21306112,-0.65634567,-4.9260974,-4.2557487
-0.103142306,-0.12046758,-0.4257153,-3.5664003,-8.40174,1.16627
-0.8954124,-0.56140345,-0.2921636,-3.9657495,-6.157047,-2.5005853
-0.015966322,0.1639958,-0.10643892,-2.2048657,-1.1083446,-4.2565546
-0.028324874,0.21653308,-0.09564498,4.239406,5.20347,-0.89130324
-0.18181321,-0.38722622,0.006252117,-6.5548544,-6.5843606,10.864187
0.025967019,0.114746034,0.19131756,-1.1550233,-1.3469075,-3.4054894
0.05275732,0.10086342,0.048679765,1.5569476,-3.5518231,0.88114667
-0.2809105,0.2497612,0.025299605,1.3896769,-1.4347693,2.7023277
0.13643707,0.21461129,0.10654015,-2.866631,0.039821073,4.701089
0.19148979,-0.15761314,0.10750411,6.326863,-1.1361125,3.241416
0.024400933,0.23779142,-0.051868897,1.2443537,-4.783421,-1.3035971
-0.031221101,-0.07449879,-0.108374335,-7.8344984,-6.704067,0.5202955
-0.0997413,-0.04933108,-0.0006971609,2.9950979,-0.9926492,-5.0368323
-0.26592705,-0.10430302,-0.079285234,-2.5877378,6.9936404,-5.25379
0.11621721,-0.15334979,-0.10073259,-5.1202807,1.162713,-0.45804256
0.2006714,-0.090171285,-0.14013314,5.7987366,-3.5509846,-0.78368133
-0.31671658,-0.0050214003,0.03317723,0.67897004,6.966242,3.3797927
-0.70443624,0.034474786,-0.34206882,-2.41572,-1.9957904,-5.8605404
-0.20816547,0.33825237,-0.23299922,6.5846334,1.5958812,4.1224394
-0.049841464,-0.04952947,-0.06706266,-0.4408798,5.6842103,3.230232
0.0065635704,0.08007695,-0.069489226,7.018837,-1.7446635,0.48445043
-0.5883357,-1.9847964,1.4077632,2.6941206,10.553736,-2.585165
0.26168272,0.031902805,0.33629513,3.9855094,-3.7113597,-1.2352422
-1.4708592,0.86301255,0.6876811,8.308736,-6.31176,-5.808853
0.094185546,-0.045517873,-0.02993463,-0.39191297,-0.12549414,8.701097
0.091502294,-0.10123265,0.05992193,-1.1619325,-4.936117,-3.9614353
0.2126685,-0.1989971,-0.124748394,-2.8496294,3.5522835,8.873711
-0.3361147,-0.29589507,0.09509205,4.1765633,-1.9052632,-2.1485844
-0.04161156,-0.05956892,0.044715818,-2.6969917,-7.361077,0.48311085
-0.009676215,-0.004742417,-0.034025475,-8.063372,7.9707294,1.8747815
0.46366116,0.39024296,0.2296804,0.65196806,12.421113,-4.479806
0.09354891,0.03014391,0.24522541,1.6464664,0.012680955,-0.843569
-0.06745928,0.02649695,-0.11051844,1.681709,0.31376377,-3.8039029
0.04369808,-0.009691349,-0.18520445,0.75745374,8.873712,1.8949199
-0.06363733,-0.124323525,0.13397922,3.4458098,-4.379691,-5.1205864
0.12772611,0.09107977,0.32837254,-4.2730374,6.185316,2.4538746
0.059662577,-0.34066644,-0.21062973,7.6788807,-1.0360163,3.5960956
0.07658919,-0.30844185,-0.10105325,-4.4308095,0.13366196,-0.07177058
0.057178725,0.2091968,0.06881375,5.5081687,4.5620446,-1.7415409
