7.889103,0.30904758,-0.99694574,0.6775768
7.8649597,0.25496805,-0.99752593,0.6737759
7.8616343,0.2605189,-0.98921597,0.6800173
7.8766985,0.26810658,-0.95635927,0.6777223
7.8500113,0.2749443,-0.96848506,0.68149555
7.8495283,0.27290702,-0.99846905,0.67339367
7.8479347,0.3042599,-0.9831986,0.67454034
7.860956,0.29222643,-0.98490983,0.67939955
7.8604517,0.2822075,-0.99456143,0.6812418
7.889226,0.3147639,-0.99789804,0.67654043
7.8548126,0.26079977,-0.99467707,0.6734721
7.8599796,0.2929933,-0.9858198,0.68092984
7.8611126,0.28655553,-0.9924218,0.6801829
7.8995004,0.2683444,-0.99836904,0.6790226
7.880884,0.29795384,-0.9961703,0.6815149
7.8620305,0.29402113,-0.9990752,0.6766791
7.8953786,0.26971912,-0.99207604,0.678361
7.8467865,0.27298272,-0.9985405,0.6774304
7.8365345,0.27212703,-0.98197883,0.67653185
7.8525405,0.2586087,-0.95453644,0.6807239
7.8599195,0.25130045,-0.98408496,0.6684879
7.9079127,0.24883604,-0.99825364,0.67717344
7.86185,0.27027178,-0.99510026,0.6766335
7.8665485,0.29443586,-0.9903974,0.67832655
7.819808,0.24611187,-0.9923891,0.68102455
7.8745985,0.21769822,-0.9826516,0.66384906
7.8255243,0.24262333,-0.99736357,0.6743021
7.8528304,0.280823,-0.99333996,0.6689086
7.8695207,0.2880813,-0.99489367,0.6819162
7.8608856,0.29005134,-0.98978084,0.683892
7.864559,0.25330937,-0.9950899,0.677438
7.867825,0.28506434,-0.9901622,0.6829725
7.8506784,0.27782798,-0.9968535,0.6843265
7.85013,0.30899704,-0.99880636,0.67486644
7.8439255,0.27309322,-0.98858887,0.6726751
7.846246,0.27012885,-0.9932579,0.6780205
7.853162,0.2435404,-0.998819,0.6798846
7.8736973,0.28526962,-0.997895,0.6825134
7.8802986,0.27981353,-0.98523307,0.6803395
7.8395014,0.28847492,-0.9833906,0.6766705
7.893165,0.2821101,-0.9939223,0.6815338
7.866042,0.2800833,-0.9985989,0.6761965
7.8820086,0.27619398,-0.97463536,0.6791756
7.8410378,0.28085864,-0.99415135,0.6760649
7.8738647,0.27161503,-0.9928966,0.6807167
7.8453856,0.28281546,-0.982147,0.678101
7.8458905,0.29554284,-0.9973331,0.67069846
7.866307,0.28545797,-0.9881156,0.68398833
7.891854,0.23915231,-0.9980436,0.6743274
7.840628,0.2254057,-0.97774386,0.6656766
7.8723807,0.28870404,-0.99403733,0.6855844
7.873701,0.30003893,-0.9879149,0.6768562
7.8659735,0.25473225,-0.9942977,0.6781092
7.911681,0.25228155,-0.988984,0.6775331
7.851314,0.27337503,-0.9942798,0.66817206
7.8494005,0.28886235,-0.9791572,0.66542536
7.891193,0.26949096,-0.9775915,0.6827401
7.8535576,0.27041352,-0.9996775,0.67560697
7.8598213,0.2990179,-0.99763155,0.6804503
7.851132,0.28105295,-0.9951595,0.6735403
7.9100075,0.26082408,-0.99737626,0.67649186
7.8510504,0.27392733,-0.9868149,0.67550176
7.854665,0.29236758,-0.9993834,0.6768532
7.8498783,0.30161214,-0.99176574,0.6721518
7.864503,0.29739964,-0.9998467,0.6772843
7.855182,0.285066,-0.9975915,0.6843776
7.8798976,0.29875934,-0.99690956,0.68256056
7.8632193,0.25352287,-0.98690045,0.67983556
7.8565273,0.29799497,-0.9856779,0.67867
7.851875,0.30194986,-0.990434,0.67597467
7.863804,0.29279292,-0.98936445,0.6844654
7.898555,0.26781785,-0.988966,0.6788627
7.844642,0.27672732,-0.9897294,0.676314
7.8566146,0.29396188,-0.9960287,0.67452735
7.848771,0.28088248,-0.9996382,0.67687094
7.8686914,0.280136,-0.9694901,0.6810466
7.8926992,0.23596716,-0.9958818,0.67353344
7.879616,0.2315427,-0.9845737,0.6715912
7.8693304,0.31625926,-0.9980643,0.67393035
7.861243,0.22752583,-0.97897047,0.66224414
7.8651533,0.2314651,-0.97920847,0.67410046
7.886732,0.23813212,-0.99711645,0.6688418
7.8688397,0.27279222,-0.9991682,0.67736703
7.8887153,0.23655987,-0.9945282,0.6778784
7.853495,0.25812376,-0.9911285,0.677252
7.912435,0.26513314,-0.99575156,0.6758389
7.8972282,0.25516415,-0.98988146,0.67875
7.8690434,0.30911684,-0.9994812,0.6792763
7.8949666,0.24351478,-0.99885654,0.67500585
7.90246,0.2528634,-0.9845509,0.67464834
7.8646374,0.25416076,-0.9941362,0.67630494
7.871129,0.29402745,-0.99821293,0.6824329
7.885496,0.25404203,-0.9949494,0.67742056
7.8683424,0.2656914,-0.9862738,0.68353766
7.900918,0.27064204,-0.99836314,0.68296283
7.865882,0.28513956,-0.9869356,0.681127
7.8373117,0.27158046,-0.94670534,0.6741494
7.830755,0.27698922,-0.9602731,0.67401224
7.8569345,0.26649797,-0.9888534,0.67684
7.8725986,0.29345798,-0.9951265,0.68189573
7.8868027,0.30234003,-0.9967519,0.68092096
7.859963,0.2874415,-0.99718326,0.6823174
7.8657885,0.31397498,-0.9768072,0.67964923
7.890727,0.2671498,-0.98718804,0.6804259
7.8998466,0.25849056,-0.990671,0.6753992
7.86269,0.28271973,-0.9993768,0.68009496
7.8412743,0.24644923,-0.9794145,0.65191704
7.866846,0.28609073,-0.99339277,0.68512946
7.882287,0.27102816,-0.99372786,0.6807975
7.884245,0.28344798,-0.9951751,0.68268114
7.8528595,0.28486168,-0.9970834,0.6736472
7.8606987,0.27371287,-0.99347645,0.6787413
7.851637,0.26735485,-0.995351,0.6807613
7.8971014,0.266181,-0.9973647,0.67476314
7.8638744,0.29544222,-0.992495,0.68376935
7.87039,0.23270416,-0.99162054,0.6674122
7.847595,0.27433515,-0.9846771,0.67259854
7.887564,0.25953043,-0.9875964,0.67902404
7.887623,0.2601447,-0.991195,0.68031055
7.9016633,0.27047086,-0.9952464,0.67631024
7.8871236,0.30814505,-0.9947155,0.67851
7.9190154,0.26323724,-0.99846506,0.67388105
7.9195986,0.26312387,-0.9844744,0.6875321
7.866199,0.27012777,-0.998381,0.68318725
7.8412476,0.27829158,-0.9799717,0.6769328
7.83634,0.2722808,-0.97052515,0.6649639
7.8580685,0.30248773,-0.99098897,0.6737803
7.8511486,0.301857,-0.9911309,0.6777382
7.8690634,0.29212487,-0.9988789,0.67969
7.843638,0.29636073,-0.9933634,0.6733378
7.8982534,0.2663983,-0.98943377,0.6791453
7.8420315,0.26924288,-0.9884683,0.67777205
7.8384247,0.24111545,-0.9914783,0.6745756
7.832972,0.24409294,-0.99291396,0.6816272
7.8381157,0.24074912,-0.9829454,0.6682957
7.848907,0.2774862,-0.99827355,0.6785342
7.8545265,0.26445603,-0.99061817,0.6814561
