0.9900062,7.807038,-0.4921564,9.909922,-0.8346789,-1.1646733,-0.46662307,0.10232186
0.97440255,7.852656,-0.4829272,9.7170315,-0.8305317,-1.1590873,-0.44407284,0.09285712
0.95298684,7.9415803,-0.46354586,9.653437,-0.61137617,-1.1905401,-0.42984658,0.09285152
0.97027934,8.018648,-0.46551234,9.608999,-0.6901281,-1.2421796,-0.37437332,0.10152984
0.99262583,8.433701,-0.48494095,9.61252,-0.58886695,-1.3159575,-0.3177157,0.119128585
1.0003495,7.866904,-0.4845786,9.6297655,-0.63181293,-1.3161201,-0.29820126,0.13185245
1.0141288,8.118686,-0.50495607,9.397087,-0.5713619,-1.3307287,-0.2765118,0.1340074
0.9964074,8.120916,-0.50504225,9.185121,-0.60284495,-1.3152225,-0.33688444,0.14167035
0.98494005,8.128532,-0.501212,9.218788,-0.61734974,-1.326548,-0.47594613,0.16066569
0.972808,8.21861,-0.50763535,9.234613,-0.6259322,-1.3358946,-0.5303838,0.16826206
0.9604765,8.236145,-0.49726343,9.203551,-0.62836385,-1.3528521,-0.422853,0.1516642
0.98546016,8.483967,-0.49055934,9.174887,-0.5884361,-1.3809123,-0.46910787,0.16896069
1.0368949,8.368675,-0.50724393,9.078371,-0.6156899,-1.3791304,-0.35656768,0.16820759
1.0051093,8.406624,-0.5164996,9.082663,-0.6193241,-1.3356242,-0.43279874,0.17029828
1.0517275,8.684734,-0.515996,8.997864,-0.60733426,-1.3880882,-0.48238468,0.16591531
1.079563,8.78447,-0.51212025,8.83444,-0.5893955,-1.3828207,-0.48340613,0.17636639
1.0630846,8.829082,-0.52017933,8.852438,-0.6149429,-1.3847977,-0.45657885,0.17523468
1.0636489,8.811323,-0.49964023,9.042742,-0.5961335,-1.3671052,-0.52167267,0.19805592
1.0597243,8.843221,-0.48759156,9.0204315,-0.6234596,-1.3857274,-0.50767833,0.22022527
1.0787859,8.794981,-0.5019909,8.983517,-0.71246374,-1.387585,-0.52182543,0.22744292
1.0860939,8.863556,-0.48064184,9.058034,-0.61896586,-1.3713537,-0.5771814,0.1974501
1.0814165,8.932705,-0.5069214,9.0362015,-0.822929,-1.3655838,-0.5971432,0.1812883
1.0555332,8.8962145,-0.505864,9.063717,-0.85048807,-1.3800743,-0.52682656,0.16596258
1.0530581,8.892679,-0.5604781,9.082655,-0.9340676,-1.3646357,-0.35159308,0.19427514
1.0273684,8.893808,-0.5663732,9.073096,-0.7951659,-1.365239,-0.3965494,0.18649137
1.0403006,8.889074,-0.5425472,9.091385,-0.7437843,-1.3458505,-0.37896144,0.18110502
1.0331428,8.76021,-0.5834497,9.088634,-0.6596103,-1.360498,-0.43630403,0.2586298
1.0394237,8.418946,-0.59126365,9.044514,-0.5280787,-1.3471823,-0.44276023,0.2521931
1.0291836,8.170065,-0.5943229,9.079145,-0.5980574,-1.3861997,-0.36746752,0.25870484
1.0276871,8.777342,-0.5627816,9.127284,-0.48652363,-1.3683612,-0.35747355,0.26007527
1.0177248,8.3808975,-0.5816897,9.147543,-0.35120225,-1.3739436,-0.29233283,0.27006972
1.0512414,8.501226,-0.5781873,9.031221,-0.3762809,-1.3703377,-0.28914118,0.2626863
1.0544449,8.800502,-0.5650002,8.954413,-0.38907325,-1.3661048,-0.2877931,0.2684096
1.0505575,8.59025,-0.6012208,9.027969,-0.4206562,-1.3992938,-0.355699,0.2889462
