40377840.0,36423016.0,-30644.477
78550570.0,173944420.0,115690.13
-23991384.0,-20980684.0,-354827.44
28458424.0,-126124410.0,75697.41
-30668178.0,481076.53,227330.33
20385148.0,82241400.0,-97879.4
-132690136.0,74776536.0,-11014.751
-4293281.5,-19062178.0,-83157.52
-9587159.0,-20243286.0,195541.45
106975680.0,40180830.0,-41277.25
75410320.0,-6811050.5,-119581.78
110549640.0,-54751900.0,-143663.39
-13568307.0,-44249790.0,-129793.45
8311900.0,18261652.0,-156627.42
-318004500.0,-284620540.0,-200262.12
-134047230.0,54298264.0,135219.89
-67233000.0,-73192750.0,30397.967
38944140.0,3464095.5,-170445.33
-726303600.0,418859000.0,-5645.23
89037100.0,49055816.0,-60304.312
28474790.0,40867416.0,-327867.4
-43024936.0,47472428.0,26426.395
-10218667.0,123703390.0,167345.39
38745516.0,-128797940.0,81837.836
-80853960.0,15518626.0,37227.117
-53169996.0,21830292.0,-5928.3164
179124240.0,-134860500.0,16733.63
109171110.0,-238430770.0,-12345.251
-19937314.0,-39119904.0,96448.8
-10299605.0,-12876086.0,47242.734
44212788.0,-16179515.0,235497.14
-104470130.0,-32284016.0,-83374.414
-61545104.0,-80827016.0,-208715.12
32732976.0,55896460.0,39159.207
12157.2295,6136068.5,348233.9
-89974480.0,-76772910.0,-70159.93
-19718008.0,-385985180.0,113767.33
-111990050.0,136737380.0,-71655.52
31950444.0,40835780.0,181808.48
139152660.0,-80084870.0,-8599.324
628556.25,24008082.0,257949.22
49783290.0,-6321649.5,-286897.12
184881260.0,244803460.0,-15941.117
-9070993.0,-99175440.0,-141937.48
-27737228.0,-15230452.0,132715.0
-96977656.0,16084738.0,227611.6
-8785101.0,16326929.0,-107199.055
-80347520.0,-193613140.0,9552.12
-13991690.0,34032980.0,-142994.42
481006080.0,-91807656.0,28462.504
-84466930.0,-182529170.0,137745.6
-61923296.0,81013850.0,134104.72
-7256103.5,1004288400.0,21802.53
-23340740.0,-35350588.0,-194903.16
-151811900.0,128289700.0,101810.93
41199240.0,41211376.0,-201909.38
-20018874.0,-110957050.0,-38147.023
80025816.0,-121807430.0,80870.36
-73047944.0,-30286738.0,245068.27
970904.8,-16170910.0,-345488.6
5055160.0,28295376.0,-101402.16
-2916401.2,48042730.0,-22933.963
-116922056.0,95457540.0,-33127.227
275604400.0,118462920.0,22128.494
115623064.0,-37700090.0,28656.822
-131021330.0,185092880.0,-130574.91
142281740.0,181040080.0,-35805.258
-12359195.0,-11552173.0,4309.365
-238578930.0,273325380.0,231333.78
41905452.0,-76531800.0,92614.49
-41788344.0,44461496.0,-150217.5
-75129280.0,-14992530.0,-99444.8
6063532.0,6735698.0,141214.08
7931321.5,-20473534.0,66355.836
39680090.0,-47297224.0,91499.47
88082310.0,33694548.0,-105235.38
-69528380.0,-27994994.0,206544.12
32507280.0,27970396.0,-152880.05
-162474500.0,588280260.0,20114.695
51556236.0,72893690.0,67813.695
-179674820.0,49262016.0,-841.4023
67589880.0,-55457548.0,-116665.66
-13886806.0,8133909.0,44201.74
493005060.0,-58923850.0,-133200.72
-129438770.0,28147774.0,95937.6
87883220.0,-94247290.0,-66219.71
-289917020.0,-245514300.0,33000.152
239280130.0,100322530.0,9196.7705
-6801740.5,13950339.0,-111072.586
-73984456.0,-315610460.0,161896.19
-157224980.0,87035720.0,-67352.266
-4604866.5,-138762600.0,-95091.85
-94473820.0,23174348.0,-14071.319
-2928509.0,9164806.0,-291299.56
176703360.0,-148416370.0,52763.38
-14147749.0,67225960.0,-2528.074
26765000.0,-2721016.0,-317670.53
-171435650.0,-135912130.0,127526.695
-252579650.0,-35111624.0,24525.627
16270622.0,165790130.0,-6398.562
