-0.0016866575,0.09069569,2.4332728
-0.013713112,0.052765623,1.2451196
0.2815713,0.31830487,-1.756251
-0.05572818,-0.043176223,-1.4625319
0.053774297,0.047046408,0.11282675
-0.299771,-0.12568645,-3.2034636
-0.066257164,-0.006258787,1.5323067
-0.09688738,0.1426592,-0.7164698
0.123538375,0.1544072,5.136272
0.14568983,0.08837962,-0.07577373
0.3599173,0.08256687,-2.731991
-0.114733055,0.07554025,-0.7406719
-0.10518889,0.27450535,2.359609
0.28973597,-0.1340808,0.43666607
-0.13417062,-0.044457078,-1.1291857
-0.016814115,0.14974666,-4.0841804
-2.4447112,-0.26069388,-0.3450454
-0.07892298,-0.25062993,-0.6966365
0.1691602,-0.105593875,2.001665
-0.015334856,0.06600684,-1.2590005
0.20581077,-0.09167541,-4.0370717
0.5901967,0.83659476,3.084336
0.16983575,-0.101096265,0.9344617
0.14252207,-0.10880691,2.3159935
0.07833315,0.039162796,-2.6331153
-0.063677765,-0.08346412,0.9470293
0.34703538,-0.7665832,2.491819
0.14676529,0.06400435,1.0461519
-0.08168961,0.002659422,-3.2057216
0.19254704,-0.05045707,1.5145174
0.04310511,-0.084968425,-0.08274216
-0.13542779,0.049932927,0.5737933
0.4665429,0.2165797,-0.65012056
-0.023762695,-0.3269934,2.0151963
-0.11567997,-0.042595483,0.87054944
-0.6270632,0.44264734,-4.229596
0.00957976,-0.05873777,-0.9891095
-0.024083132,0.216594,0.58448094
0.094340526,-0.17396742,0.5518619
0.21224321,0.10358648,-0.00577783
0.09241525,0.0945893,-0.50502306
-0.013098227,-0.231029,-0.055924185
-0.2156315,0.19395821,2.051669
0.3194933,-0.30194604,0.7823697
0.13130076,0.036265448,1.1118246
0.2508039,0.10708933,-1.7474076
0.0023863274,0.1483674,1.3061112
-0.08233086,0.043334592,-0.4583146
0.058887143,-0.26373163,-0.11412779
0.03163495,0.12386468,0.24236871
0.01869395,0.4550674,1.398824
-0.6943751,0.38121086,-1.4055321
0.6333563,0.060533058,2.4519784
0.06753589,0.18522242,-2.3427382
0.11162806,-0.038704526,1.0681845
-0.24220252,-0.09956365,-3.7304785
-0.21509673,-0.10024612,0.3030953
-0.08551092,0.17913154,1.5680683
0.1100602,0.11589289,0.41066056
0.6616582,0.95304286,-3.915562
-0.077875875,0.11633397,-2.061568
-0.1867525,-0.12670657,-2.7954912
1.3672338,0.473634,-5.152731
0.114923894,0.13447219,-0.19598198
0.50576454,0.5199958,6.4080596
-0.009775982,-0.031748008,3.4969978
-0.22095288,-0.17848659,1.5664477
0.008557064,0.10564161,-1.0391347
-0.033440597,0.37841895,-0.87964016
-0.24310516,-0.33103758,-5.4806423
0.067457795,0.38657662,-2.2370179
-0.03460899,-0.020176169,-0.899945
0.04966044,-0.062320057,-0.96891934
-0.10893776,0.05167816,4.3444157
-0.16777018,0.5595693,-3.242086
0.05162292,0.08156267,-0.16222396
0.025353309,-0.008470502,-1.4788393
-0.15672773,0.190743,0.6687525
-0.01148901,-0.056695186,-0.7664207
0.019640027,-0.019451972,1.9166764
-0.3673056,-0.2783071,3.5149047
-0.08786964,-0.00675673,3.033375
0.18501839,-0.1949599,-1.1503284
0.14164566,0.016940434,-0.9911788
-0.32113808,0.78564304,-8.276616
0.051514566,-0.011420814,0.38851875
-0.13996166,0.005618341,1.079372
-0.028111883,-0.035770185,1.9402438
-0.23938768,0.115314744,-2.575455
0.037473634,-0.22201465,1.6793598
-2.1523342,-1.2264881,2.6421294
0.10038351,0.33743918,2.975412
-0.26592022,0.65422165,0.9793782
-0.19497217,-0.035731204,0.6558771
-0.3040678,0.11911712,1.0900003
0.13190795,-0.26314613,-1.0404329
-0.4467618,1.7449493,-4.4379163
6.649705,1.1099417,-4.521719
-0.055466305,-0.05376656,-1.3198717
-0.48485696,-0.06283843,-2.4323606
