7.75601,-0.3233332,-0.38162696,0.25145602
7.738715,-0.3370093,-0.40309197,0.26424143
7.7606277,-0.34021932,-0.35628718,0.25935808
7.7916603,-0.33089352,-0.39508033,0.27017865
7.7124257,-0.3599673,-0.39540738,0.2562539
7.789694,-0.36475098,-0.35562313,0.2724
7.7482433,-0.36160153,-0.38117546,0.263464
7.727212,-0.33724445,-0.3769859,0.2548101
7.7692733,-0.32087147,-0.4060318,0.26009637
7.704445,-0.35274708,-0.387676,0.25762057
7.7408376,-0.3256567,-0.37010264,0.25428286
7.76087,-0.3329785,-0.37891167,0.2644886
7.7816353,-0.36267805,-0.341372,0.26340437
7.7374625,-0.3303228,-0.40456057,0.26589757
7.7728376,-0.32913017,-0.37036878,0.25566393
7.710023,-0.34943247,-0.37082446,0.2612939
7.716644,-0.35279262,-0.37047845,0.25784564
7.7731066,-0.32735336,-0.38444,0.25765198
7.7121496,-0.34392804,-0.3977477,0.25662315
7.7063913,-0.34702122,-0.37970603,0.25481427
7.762838,-0.3469054,-0.35685742,0.25938043
7.734127,-0.3474679,-0.38972038,0.26501665
7.710816,-0.34835815,-0.36070168,0.2587257
7.742603,-0.35490918,-0.37288874,0.2587548
7.773941,-0.32969815,-0.35907185,0.2542046
7.756092,-0.3512259,-0.36613345,0.26240724
7.793897,-0.3400939,-0.36351556,0.26572204
7.738001,-0.3671025,-0.38155228,0.26410288
7.7461166,-0.33341616,-0.34856987,0.253653
7.7296486,-0.34882498,-0.36251414,0.25181413
7.7205234,-0.35351133,-0.39379573,0.2623304
7.7286515,-0.3331555,-0.36277336,0.25469726
7.6916428,-0.34969753,-0.40150857,0.2590831
7.758532,-0.33694983,-0.36314464,0.26826033
7.78114,-0.33307642,-0.3787524,0.27495727
7.802973,-0.36834013,-0.35410607,0.26891032
7.773304,-0.3307823,-0.40446675,0.26221362
7.741374,-0.33290005,-0.3994606,0.2654276
7.7127547,-0.35130703,-0.3980664,0.26807052
7.7899437,-0.37306535,-0.3479706,0.26596057
7.783309,-0.3305905,-0.35979205,0.26407933
7.750601,-0.3568254,-0.36515397,0.26267165
7.7541122,-0.3599547,-0.3697328,0.25886044
7.770859,-0.35836816,-0.3536302,0.26759464
7.772673,-0.34559953,-0.35355014,0.26627252
7.7742662,-0.3414963,-0.3626393,0.261132
7.7427793,-0.36029655,-0.37983453,0.26990736
7.8005233,-0.32168704,-0.35875958,0.260191
7.7530694,-0.35499632,-0.37618995,0.2700342
7.7681274,-0.3440857,-0.3830977,0.2640083
7.7655125,-0.34356046,-0.37162113,0.26731464
7.7505665,-0.3413639,-0.35855913,0.25999224
7.7704344,-0.34989756,-0.3753546,0.27038285
7.7675667,-0.33063,-0.38495243,0.2612096
7.776842,-0.344167,-0.36723602,0.2679317
7.7293897,-0.33712435,-0.37700844,0.2622838
7.6881275,-0.3560924,-0.40600216,0.2562354
7.6994667,-0.3427608,-0.3682574,0.2529231
