0.13255769,-0.2029017,3.2381954,-4.6459885,-1.0099113
-0.17470376,0.13294895,-3.3916583,-8.146989,-8.571793
-0.07570514,0.16880201,-23.33529,3.5385127,-16.438593
-0.07006666,0.15590008,-3.7141345,0.5409254,-6.641034
-0.60897285,0.38353574,12.34107,-7.0419602,14.636963
0.21995024,0.73340285,-2.2768764,7.3345046,16.125908
0.14590503,0.1642539,-17.996574,-27.033794,-19.500635
-0.047711574,-0.12902151,0.7342246,-3.2370393,13.772836
-0.07932284,-0.018424703,-0.62587655,-3.1717508,-0.77653885
-0.011247377,0.36228728,2.6987991,-8.199937,6.466632
0.032634865,-0.05939196,5.303291,10.647696,6.630413
0.18229403,0.6498753,-1.9610779,-2.0459578,-3.4213574
-0.07193418,-0.58901036,3.1945229,-10.914636,-2.7755466
0.22970575,-0.011731022,-2.8099344,2.9451296,0.83955926
-0.087830015,0.13475901,-5.4193525,-3.1607232,-0.017812848
0.1635718,0.40287524,-3.9686904,4.172534,2.5641103
-0.04030012,-0.05217829,10.454787,-0.11969745,5.8294888
0.41545188,-0.26430914,-3.586009,-0.9568514,-6.542207
-0.07892298,-0.25062993,0.4152553,-0.9786208,-1.7236571
-0.20466852,0.2308351,-10.09506,4.724152,-5.61005
-0.14860804,0.592638,-12.805816,31.094252,15.205805
-0.057436425,0.54231524,2.904254,17.884228,10.133562
0.07996078,0.16173887,2.468318,-4.365583,3.4076998
0.3512545,-0.02828936,12.080175,3.803883,-3.5490382
-0.3076241,0.21392965,-5.661311,9.854469,2.2316148
-0.3211009,0.08190456,-3.6834548,-5.1030097,4.615034
-0.23019461,0.35863292,-1.8204696,1.7019523,1.2452426
0.50230217,-0.19979091,2.4260383,-1.0857075,-5.480579
-0.13970329,-0.106907725,0.89502305,-3.630706,6.119111
-0.008912893,0.026951062,6.3021016,13.804898,-13.8664055
-0.08168961,0.002659422,-1.6924216,-5.302789,-10.343306
-0.10007376,0.10168378,2.312563,-3.9304109,-0.34187275
-0.07810584,-0.19151406,0.818898,-0.45692387,-0.44895574
-0.13542779,0.049932927,-0.8253287,2.5164776,2.101897
0.040392123,0.020857373,-3.1379426,6.364673,5.423054
-0.32653803,-0.30238,-5.2168636,-5.422637,-5.3513975
-0.17402871,-0.08668304,-4.539348,-3.9677525,-8.233707
0.5652645,-0.3729042,7.231739,-6.2687263,-10.168374
0.2835244,0.13965449,1.1403825,3.0479045,4.538972
0.08190534,0.11708509,-6.1909156,4.00042,8.441474
0.14011164,0.16723081,-2.5560884,-3.4780777,11.285414
0.37679023,-0.27304065,7.0526795,-5.1211405,-1.1747062
-0.2156315,0.19395821,-3.129374,-3.8509598,7.108217
0.3194933,-0.30194604,-2.0426667,-1.4741305,-0.30887604
0.13130076,0.036265448,4.5906487,-5.4787736,3.2970712
-0.4915333,0.5041651,-2.8074589,12.78852,-5.1331863
-0.11047436,0.20911238,2.7209592,-6.7556663,-12.50529
-0.08155217,-0.022310238,13.203992,-11.051104,-1.7270987
-0.012229732,0.05401735,1.9300215,13.31578,-20.54095
-0.044742413,0.0273221,-4.205667,4.7740927,-2.4558434
-0.29853523,-0.007582179,0.10150617,11.342045,-4.198079
0.27554622,0.059886947,-8.091465,1.6541952,3.108446
1.13561,0.83639956,14.974184,13.602156,-2.802292
-0.10867769,-0.015337866,-3.1581457,2.458027,-13.334116
0.06822909,-0.07564061,14.859423,-17.158127,4.967194
-0.17042011,0.017044513,7.0401435,-2.7056153,2.6630304
-0.15797882,0.077791914,9.550108,-5.087782,-0.7206801
0.03875631,-0.008442709,-12.849209,21.33119,-2.1652465
-0.45355105,0.33620584,-0.2440697,-4.8621035,-3.365744
-0.9607294,0.3238888,15.862805,-10.013313,-1.0062311
-0.14921594,-0.2000302,-1.6272564,-2.0831366,4.072207
-0.18759604,0.25972342,1.5905432,-4.8930335,2.073896
