0.1589494,-0.20632985,-1.0642253,6.3800635,0.5979455
-0.6228382,0.46925342,-8.782882,3.8207817,19.622559
-0.013414698,0.07010772,-10.287634,-1.5528805,6.88533
0.15576707,0.21376601,20.414698,11.5896435,7.4991407
0.1793832,-0.15873,7.074241,0.21260965,0.436023
-0.10783088,0.17543422,-7.103032,5.1490655,5.412569
0.074795686,0.11385985,-12.982186,-7.0398073,-6.667699
-0.5998329,-0.3460879,11.506239,3.0585086,-2.129039
-0.3722562,0.2798101,4.377366,-4.4752526,1.0046008
-1.1715177,-0.2156494,2.9668107,1.7597536,0.8132306
0.2862176,-0.29727778,-11.143868,11.411011,-0.033602953
0.21281952,-0.5777627,-2.407432,-1.5701878,-3.6052642
-0.24752177,0.066365905,-1.8572108,0.7589843,2.3895001
-0.26057157,-0.24144815,5.7179165,7.936686,9.681599
-0.21731366,0.18854766,5.3963356,-3.5350802,1.82232
-0.07235224,-0.14264463,-6.5754685,2.2097483,2.2401185
0.051889643,0.22472836,-7.036478,12.993278,-1.3845539
0.16211915,0.105491824,-2.6029954,-0.45589423,-11.401509
0.12813327,-0.1387851,-2.0048933,-0.31948587,-0.15027171
0.08536098,0.07781456,5.839965,0.7706301,1.7095271
0.050316483,0.16551575,-6.1985016,-4.5684466,-10.951929
0.3100863,0.45095456,15.848323,20.94244,-1.3074776
0.07537202,-0.0069755926,3.8163342,4.8785644,-0.6993846
-0.48048037,0.020719279,6.7619357,2.7884011,1.392888
-0.26265112,0.6326733,-1.4607043,2.4236841,0.84030586
0.008134333,-0.096092306,0.99919856,-2.7399354,-3.1498768
-0.09072346,0.16311465,-9.364282,12.131384,7.740286
-0.1875855,0.0141561655,-8.269062,-11.107381,5.824238
-0.10093795,-0.24392535,-5.372516,1.8981911,2.219293
-0.08718045,0.1612137,4.7889886,7.992317,2.9039457
-0.426438,0.5516835,-15.435627,15.501064,3.1853242
-0.031990107,0.06705404,-0.41722178,-6.255284,1.4819508
-0.29352617,-0.19374348,-4.6649575,-1.7053492,-5.512858
-0.1370083,0.47317827,-13.040542,9.651421,7.45062
0.058954153,0.49100998,-2.3656158,-2.9148722,-2.7262137
-0.06378909,-0.085251294,-6.118599,-5.691163,-5.97521
0.08317495,-0.029163595,-1.4634235,6.7895737,0.8444122
0.17662136,-0.08047064,-11.957618,-3.5855067,-0.35482955
0.13716504,-0.049121946,-0.75794137,-1.7756835,-5.6538157
-0.17732678,0.14898576,-2.7679596,-15.519866,1.8629197
-0.07783232,0.11620611,-4.22751,2.1524603,6.9188304
-0.048919033,0.32146376,-1.4832485,7.3653708,-6.2035046
0.4229543,0.07277949,1.8646016,0.9664236,-6.9530563
-0.09056003,-0.04010385,1.8483014,-0.8981905,-4.747818
