0.16500588042000958,3.1768703
0.35842725226894373,-4.227674
0.03185750061564482,1.81811
0.6598426528454625,6.29538
0.347051519398214,1.8282079
0.13884516859639734,-4.6871247
1.2635100739523741,1.7295008
0.263961644242947,3.1196473
0.5566086601784221,-1.1076038
0.3181801126278976,1.43111
0.18929383392609514,5.761706
0.05818597456625266,5.4505196
0.08197407245984184,1.1504538
0.16230944776399556,-0.5865246
0.3327430906691224,4.7099857
0.1977455777242076,7.0798364
0.3780857411565086,2.1336505
0.11064244295656979,-2.5928023
0.1199050320236019,-6.1851425
0.31527344618091596,-0.87293077
0.18742516696907868,-3.314
0.22748911067914435,0.21057624
1.7204380138295836,2.003542
0.09666023844755453,4.5168905
0.36398979352530314,3.4010706
0.15068767913930067,-5.5813246
0.11174147158982352,7.491632
0.45689242484555725,-0.93935376
0.8244036965592854,-4.1912355
0.4668782440003489,-1.1104096
0.2627626278295399,-1.0277009
0.1370034669415286,-0.6564121
0.0832046386781874,-1.2123525
0.2253052459368423,-5.846207
0.6602866581126886,5.3785224
0.40584356590647536,1.8287554
0.03058528740618353,-4.573429
0.13117845110363816,2.7307913
0.37469785434391334,0.6293207
0.04740288405949026,-3.4750464
0.1793083492223187,3.386888
0.3262555163080695,-5.274292
0.10498150828964892,1.304048
0.32331686857557923,4.302877
0.3506118783588891,1.6234688
0.23734358523967364,6.2641125
0.03210954918039998,2.6363022
0.2211093314653511,-3.3919928
0.16012339371471088,-5.6980133
0.2535911331702913,-2.7653732
0.2086975785392853,-3.537177
0.16147276474822655,5.663777
0.6045498323215045,2.1157331
0.021801447491234704,4.326515
0.4103719677355285,-2.9844468
0.04357455023349998,-4.133654
0.1629503092990621,-3.4088008
0.12182959609180767,-2.6600966
0.24291557457309215,-3.4084413
0.24606392424395435,-4.9162436
0.20365255495870904,2.5816016
0.3914145881325765,0.05456547
0.4360893061125788,-0.9994723
0.7846834651136183,-1.7986251
0.2740948550015698,5.4844346
0.11152294156644334,-6.0413117
0.07413384562772901,2.9291961
0.04544204739388704,0.6703008
0.08975250344244617,-0.21244363
0.29002884514933014,3.1722472
0.5596148642310594,-5.3099985
0.18967162748597693,-6.8401127
0.17909741244623056,-3.9417589
0.26994044871839196,9.912748
0.1671262688712302,3.5081224
0.14975644897369414,-0.071906455
0.14838658949251443,2.169567
0.331575497941146,-3.5918312
0.08454882111138831,-0.40835544
0.1584872501258549,-1.8681476
0.1532246578806904,4.3070703
0.26962200073968523,-3.8629525
0.305615891867058,4.0362396
0.3156673243060783,-2.564056
0.29863150033032504,-1.612433
0.4651667016502813,-0.74810463
0.07632984823339309,-2.1364868
0.19715080854195982,-3.4278903
1.3820273048726788,-0.35394406
0.11814763693044511,1.4587201
0.08377097430962209,-9.688185
0.2618682514083617,-5.4302883
0.14235245842102554,-5.1372905
0.07499020063112279,3.5479414
0.40462622865798203,-4.492394
0.4594429031241124,-5.9118605
0.40608579337106293,2.1911619
1.2029813531245306,4.4818053
0.13553707384478866,-1.0439273
0.07674207658774308,6.167746
